Report_Date,Route,Time,Day,Location,Incident,Min_Delay,Min_Gap,Direction,Vehicle,Round_Time
2017-01-30,514,16:43:00,Monday,distillary_loop,mechanical,36.0,45.0,W/B,4120.0,16:30:00
2017-01-30,504,17:01:00,Monday,roncesvalles_@_queen,mechanical,5.0,10.0,E/B,4140.0,17:00:00
2017-01-30,510,17:10:00,Monday,spadina_stn,mechanical,4.0,9.0,S/B,4410.0,17:00:00
2017-01-30,504,17:43:00,Monday,king_at_elm_street_car,utilized_off_route,27.0,32.0,W/B,4094.0,17:30:00
2017-01-30,510,18:04:00,Monday,spadina_at_harbord,mechanical,7.0,11.0,S/B,4430.0,18:00:00
2017-01-30,501,18:06:00,Monday,queen_and_bathurst,mechanical,5.0,10.0,E/B,8384.0,18:00:00
2017-01-30,504,18:15:00,Monday,roncesvalles_@_marion,mechanical,5.0,10.0,S/B,4188.0,18:30:00
2017-01-30,501,18:20:00,Monday,queen_and_bathurst,mechanical,5.0,10.0,E/B,4202.0,18:30:00
2017-01-30,510,18:30:00,Monday,spadina,mechanical,1.0,1.0,E/B,4066.0,18:30:00
2017-01-30,504,18:43:00,Monday,king_at_elm_street,mechanical,27.0,32.0,W/B,4247.0,18:30:00
2017-01-30,501,18:54:00,Monday,queen_and_leslie,investigation,29.0,34.0,W/B,4216.0,19:00:00
2017-01-30,510,19:08:00,Monday,spadina_and_queen's_quay,mechanical,1.0,1.0,N/B,4400.0,19:00:00
2017-01-30,504,21:15:00,Monday,roncesvalles_and_marion,mechanical,19.0,24.0,E/B,4004.0,21:30:00
2017-01-30,504,21:15:00,Monday,roncesvalles_and_marion,utilized_off_route,19.0,24.0,E/B,4098.0,21:30:00
2017-01-30,501,21:19:00,Monday,dufferin_loop,utilized_off_route,5.0,10.0,W/B,8570.0,21:30:00
2017-01-30,501,21:26:00,Monday,dufferin_loop,utilized_off_route,5.0,10.0,W/B,1350.0,21:30:00
2017-01-30,506,21:35:00,Monday,gerrard_and_sumach,investigation,122.0,127.0,E/B,4168.0,21:30:00
2017-01-30,506,21:54:00,Monday,gerrard_and_sumach,emergency_services,5.0,10.0,B/W,4073.0,22:00:00
2017-01-30,509,22:53:00,Monday,queens_quay_and_bay,held_by,,,W/B,4412.0,23:00:00
2017-01-30,509,22:53:00,Monday,queen's_quay_and_bay_st.,held_by,120.0,130.0,W/B,4412.0,23:00:00
2017-01-30,506,23:49:00,Monday,college_st._and_havelock_st.,mechanical,9.0,18.0,W/B,4152.0,1900-01-01 00:00:00
2017-01-31,501,00:28:00,Tuesday,queen_st._west_and_bathurst_st.,mechanical,10.0,20.0,E/B,4204.0,00:30:00
2017-01-31,501,01:17:00,Tuesday,queen_st._east_and_connaught_ave.,held_by,17.0,27.0,E/B,4134.0,01:30:00
2017-01-31,512,05:48:00,Tuesday,bathurst_and_st._clair,mechanical,5.0,10.0,E/B,4175.0,06:00:00
2017-01-31,506,06:07:00,Tuesday,lower_gerrard_&_coxwell,late_leaving_garage,4.0,8.0,E/B,4119.0,06:00:00
2017-01-31,506,06:30:00,Tuesday,lower_gerrard_&_coxwell,late_leaving_garage,0.0,0.0,E/B,4093.0,06:30:00
2017-01-31,512,07:11:00,Tuesday,st._clair/hounslow_heath,mechanical,3.0,6.0,E/B,4149.0,07:00:00
2017-01-31,501,07:15:00,Tuesday,queen_at_connaught,mechanical,5.0,10.0,W/B,4200.0,07:00:00
2017-01-31,506,07:35:00,Tuesday,roncy_yard,mechanical,5.0,10.0,E/B,4040.0,07:30:00
2017-01-31,505,07:42:00,Tuesday,brdv_stn,investigation,5.0,11.0,W/B,4050.0,07:30:00
2017-01-31,510,07:51:00,Tuesday,spadina_and_queen,general_delay,4.0,8.0,N/B,4409.0,08:00:00
2017-01-31,510,07:59:00,Tuesday,spadina_and_queen,general_delay,4.0,8.0,N/B,4417.0,08:00:00
2017-01-31,501,08:30:00,Tuesday,queen_at_mccaul,mechanical,5.0,10.0,W/B,4225.0,08:30:00
2017-01-31,504,08:41:00,Tuesday,ronc._at_galley.,emergency_services,7.0,12.0,W/B,4123.0,08:30:00
2017-01-31,514,09:07:00,Tuesday,king_at_bathurst.,mechanical,10.0,20.0,E/B,4177.0,09:00:00
2017-01-31,501,09:13:00,Tuesday,kingston_rd,mechanical,5.0,10.0,W/B,4202.0,09:00:00
2017-01-31,506,09:28:00,Tuesday,woodbine_and_gerrard,held_by,11.0,15.0,W/B,4010.0,09:30:00
2017-01-31,501,09:49:00,Tuesday,queen_at_leslie,mechanical,8.0,13.0,E/B,4218.0,10:00:00
2017-01-31,501,10:05:00,Tuesday,queensway_at_roncesvalles,mechanical,5.0,11.0,E/B,4229.0,10:00:00
2017-01-31,506,10:58:00,Tuesday,college_and_brock_st,investigation,34.0,38.0,E/B,4010.0,11:00:00
2017-01-31,511,11:12:00,Tuesday,bathurst_station,investigation,4.0,8.0,N/B,1508.0,11:00:00
2017-01-31,501,11:20:00,Tuesday,queen_at_connaught,mechanical,12.0,17.0,E/B,4204.0,11:30:00
2017-01-31,502,11:24:00,Tuesday,bingham_loop,mechanical,10.0,20.0,W/B,8135.0,11:30:00
2017-01-31,501,12:15:00,Tuesday,queen_at_shaw,mechanical,5.0,10.0,E/B,4245.0,12:30:00
2017-01-31,504,12:24:00,Tuesday,king_and_duffrin,investigation,10.0,20.0,W/B,4055.0,12:30:00
2017-01-31,502,14:06:00,Tuesday,queen_and_coxwell,emergency_services,19.0,25.0,B/W,7778.0,14:00:00
2017-01-31,506,14:27:00,Tuesday,main_stn,mechanical,5.0,10.0,S/B,4119.0,14:30:00
2017-01-31,501,14:29:00,Tuesday,queen_and_yonge,investigation,20.0,25.0,E/B,4243.0,14:30:00
2017-01-31,501,14:44:00,Tuesday,queen_and_connaught,mechanical,5.0,10.0,E/B,4251.0,14:30:00
2017-01-31,502,14:44:00,Tuesday,bingham_loop,mechanical,10.0,20.0,W/B,7808.0,14:30:00
2017-01-31,506,15:18:00,Tuesday,high_park_loop,mechanical,5.0,10.0,E/B,4052.0,15:30:00
2017-01-31,503,15:24:00,Tuesday,birchmount_garage,mechanical,29.0,41.0,E/B,7709.0,15:30:00
2017-01-31,506,15:41:00,Tuesday,carlton_&_church,mechanical,5.0,10.0,E/B,4199.0,15:30:00
2017-01-31,510,16:50:00,Tuesday,queen's_quay_at_rees,mechanical,1.0,1.0,S/B,4413.0,17:00:00
2017-01-31,501,17:02:00,Tuesday,lakeshore_and_longbranch_ave,investigation,5.0,10.0,E/B,7945.0,17:00:00
2017-01-31,501,17:03:00,Tuesday,queen_and_connaught,mechanical,5.0,10.0,E/B,4243.0,17:00:00
2017-01-31,501,18:43:00,Tuesday,queen_and_jarvis,held_by,10.0,15.0,E/B,4216.0,18:30:00
2017-01-31,504,18:45:00,Tuesday,birchmount_garage,mechanical,30.0,39.0,W/B,7442.0,19:00:00
2017-01-31,505,19:04:00,Tuesday,broadview_stn,mechanical,7.0,14.0,E/B,4050.0,19:00:00
2017-01-31,501,19:17:00,Tuesday,queen_and_jarvis,held_by,8.0,14.0,E/B,4208.0,19:30:00
2017-01-31,504,19:38:00,Tuesday,king_at_queen,mechanical,5.0,10.0,W/B,4099.0,19:30:00
2017-01-31,509,20:09:00,Tuesday,quens_quay_@_bathurst,investigation,6.0,13.0,W/B,4428.0,20:00:00
2017-01-31,509,20:09:00,Tuesday,queens_quay_@_bathurst,investigation,1.0,1.0,W/B,4428.0,20:00:00
2017-01-31,501,20:59:00,Tuesday,parliament_st._to_york_st.,diversion,5.0,10.0,B/W,,21:00:00
2017-01-31,510,21:05:00,Tuesday,spadina_at_richmond,mechanical,1.0,1.0,S/B,4427.0,21:00:00
2017-01-31,501,21:24:00,Tuesday,queen_st._west_and_dufferin_loop,mechanical,5.0,10.0,W/B,7945.0,21:30:00
2017-01-31,501,21:35:00,Tuesday,dufferin_loop,mechanical,5.0,10.0,W/B,1071.0,21:30:00
2017-01-31,511,22:11:00,Tuesday,bathurst_@_adelaide,mechanical,5.0,10.0,S/B,1566.0,22:00:00
2018-01-01,512,00:11:00,Monday,st_clair_station,mechanical,10.0,20.0,W/B,4441.0,00:00:00
2018-01-01,501,00:14:00,Monday,queen_and_neville_loop,mechanical,12.0,24.0,E/B,4091.0,00:00:00
2018-01-01,501,01:51:00,Monday,lakeshore_and_long_branch,mechanical,8.0,16.0,W/B,8039.0,02:00:00
2018-01-01,301,03:14:00,Monday,queen_and_roncy,mechanical,12.0,24.0,W/B,4024.0,03:00:00
2018-01-01,505,03:27:00,Monday,dundas_west_station,mechanical,42.0,53.0,E/B,4004.0,03:30:00
2018-01-01,501,05:50:00,Monday,lakeshore_and_longbranch,mechanical,7.0,14.0,W/B,1409.0,06:00:00
2018-01-01,504,05:53:00,Monday,lakeshore/queen,mechanical,9.0,16.0,N/B,4450.0,06:00:00
2018-01-01,504,06:24:00,Monday,roncy_yard,mechanical,9.0,17.0,N/B,4199.0,06:30:00
2018-01-01,501,07:18:00,Monday,queen_and_spadina,mechanical,80.0,16.0,W/B,4229.0,07:30:00
2018-01-01,501,07:28:00,Monday,queen_and_roncy,mechanical,8.0,16.0,W/B,4208.0,07:30:00
2018-01-01,505,08:13:00,Monday,dws,mechanical,7.0,14.0,E/B,4184.0,08:00:00
2018-01-01,501,09:09:00,Monday,roncy_yard,mechanical,14.0,21.0,E/B,4153.0,09:00:00
2018-01-01,504,09:16:00,Monday,roncy_car_house,mechanical,6.0,9.0,N/B,4077.0,09:30:00
2018-01-01,504,09:54:00,Monday,roncy_yard,mechanical,7.0,13.0,N/B,4197.0,10:00:00
2018-01-01,514,10:32:00,Monday,exhibition_loop,mechanical,14.0,28.0,E/B,4415.0,10:30:00
2018-01-01,505,11:14:00,Monday,dws,mechanical,26.0,32.0,E/B,4117.0,11:00:00
2018-01-01,501,11:46:00,Monday,russell_yard,mechanical,19.0,27.0,W/B,4024.0,12:00:00
2018-01-01,505,13:23:00,Monday,dws,mechanical,6.0,12.0,E/B,4103.0,13:30:00
2018-01-01,506,13:55:00,Monday,main_station,mechanical,6.0,12.0,W/B,4135.0,14:00:00
2018-01-01,501,14:09:00,Monday,parliament_and_queen,mechanical,6.0,12.0,W/B,4246.0,14:00:00
2018-01-01,511,14:18:00,Monday,king,mechanical,0.0,0.0,S/B,1701.0,14:30:00
2018-01-01,504,15:08:00,Monday,dundas_w._stn,mechanical,7.0,13.0,S/B,4094.0,15:00:00
2018-01-01,501,17:15:00,Monday,kipling_and_burnhamthorpe,mechanical,6.0,12.0,W/B,1409.0,17:30:00
2018-01-01,512,17:31:00,Monday,st_clair_west_station,mechanical,1.0,1.0,W/B,4454.0,17:30:00
2018-01-01,505,17:52:00,Monday,dundas_west_stn,mechanical,6.0,12.0,E/B,4143.0,18:00:00
2018-01-01,505,18:25:00,Monday,broadview_stn,mechanical,6.0,12.0,W/B,4182.0,18:30:00
2018-01-01,504,18:37:00,Monday,broadview_stn,mechanical,6.0,13.0,S/B,4455.0,18:30:00
2018-01-01,506,22:49:00,Monday,high_park_loop,mechanical,8.0,16.0,E/B,4186.0,23:00:00
2018-01-01,505,23:23:00,Monday,broadview_stn,mechanical,6.0,12.0,W/B,4164.0,23:30:00
2018-01-01,510,05:35:00,Monday,spadina_and_queen,late_leaving_garage,3.0,6.0,S/B,4413.0,05:30:00
2018-01-01,506,06:10:00,Monday,roncy_yard,late_leaving_garage,10.0,20.0,E/B,4186.0,06:00:00
2018-01-01,506,07:12:00,Monday,roncy/howard_park,late_leaving_garage,7.0,14.0,E/B,4014.0,07:00:00
2018-01-01,504,08:48:00,Monday,broadview_and_queen,late_leaving_garage,6.0,12.0,E/B,4455.0,09:00:00
2018-01-01,510,09:07:00,Monday,spadina_and_king,late_leaving_garage,2.0,4.0,N/B,4449.0,09:00:00
2018-01-01,510,09:12:00,Monday,spadina_and_king,late_leaving_garage,4.0,8.0,S/B,4420.0,09:00:00
2018-01-01,510,09:15:00,Monday,spadian_and_queen,late_leaving_garage,5.0,10.0,S/B,4457.0,09:30:00
2018-01-01,510,09:20:00,Monday,spadina_and_king,late_leaving_garage,3.0,6.0,N/B,4417.0,09:30:00
2018-01-01,510,09:22:00,Monday,spadian_and_king,late_leaving_garage,3.0,6.0,N/B,4416.0,09:30:00
2018-01-01,510,09:26:00,Monday,spadian_and_queen,late_leaving_garage,7.0,14.0,S/B,4430.0,09:30:00
2018-01-01,504,09:26:00,Monday,broadview_and_queen,late_leaving_garage,6.0,12.0,E/B,4445.0,09:30:00
2018-01-01,510,09:30:00,Monday,spadina_and_king,late_leaving_garage,5.0,10.0,N/B,4407.0,09:30:00
2018-01-01,509,09:34:00,Monday,exhibition_loop,late_leaving_garage,6.0,12.0,N/B,4405.0,09:30:00
2018-01-01,509,10:00:00,Monday,exhibition_loop,late_leaving_garage,6.0,12.0,E/B,4429.0,10:00:00
2018-01-01,306,01:09:00,Monday,main_station,investigation,10.0,20.0,W/B,4032.0,01:00:00
2018-01-01,306,01:29:00,Monday,main_station,investigation,1.0,1.0,W/B,4108.0,01:30:00
2018-01-01,512,18:41:00,Monday,st_clair_and_caledonia,investigation,24.0,30.0,E/B,4442.0,18:30:00
2018-01-01,505,03:42:00,Monday,dundas_and_shaw,held_by,11.0,22.0,E/B,4176.0,03:30:00
2018-01-01,510,04:10:00,Monday,queen_street,held_by,182.0,192.0,S/B,4424.0,04:00:00
2018-01-01,504,11:59:00,Monday,dundas_w._stn,held_by,6.0,13.0,E/B,4440.0,12:00:00
2018-01-01,505,15:02:00,Monday,river_and_dundas,held_by,6.0,12.0,E/B,4004.0,15:00:00
2018-01-01,504,18:15:00,Monday,roncesvalles_/_galley,held_by,14.0,20.0,S/B,4440.0,18:30:00
2018-01-01,514,01:54:00,Monday,brant_&_king,emergency_services,40.0,55.0,W/B,4445.0,02:00:00
2018-01-01,514,03:00:00,Monday,bathurst_and_king,emergency_services,35.0,50.0,E/B,4445.0,03:00:00
2018-01-01,505,22:05:00,Monday,dundas_and_mutual,emergency_services,23.0,29.0,W/B,4182.0,22:00:00
2018-01-02,501,01:15:00,Tuesday,queen_and_parl,utilized_off_route,10.0,20.0,E/B,4157.0,01:30:00
2018-01-02,501,02:00:00,Tuesday,queen_and_dufferin,utilized_off_route,7.0,14.0,E/B,1602.0,02:00:00
2018-01-02,501,13:54:00,Tuesday,yonge,utilized_off_route,12.0,17.0,E/B,4081.0,14:00:00
2018-01-02,506,20:25:00,Tuesday,main_station,utilized_off_route,40.0,45.0,W/B,4052.0,20:30:00
2018-01-02,501,01:07:00,Tuesday,queen_and_parl,mechanical,26.0,36.0,E/B,4225.0,01:00:00
2018-01-02,505,05:05:00,Tuesday,broadview_at_dundas,mechanical,15.0,1.0,W/B,,05:00:00
2018-01-02,504,05:55:00,Tuesday,leslie_barns,mechanical,8.0,12.0,N/B,4419.0,06:00:00
2018-01-02,501,06:46:00,Tuesday,queen_and_roncesvalles,mechanical,6.0,12.0,E/B,4108.0,07:00:00
2018-01-02,504,07:37:00,Tuesday,dundas_west_stn,mechanical,4.0,8.0,E/B,4197.0,07:30:00
2018-01-02,502,10:02:00,Tuesday,queen_and_connaught,mechanical,8.0,16.0,W/B,7721.0,10:00:00
2018-01-02,502,10:11:00,Tuesday,birchmount,mechanical,8.0,16.0,W/B,8124.0,10:00:00
2018-01-02,501,10:40:00,Tuesday,queen_and_silverbirch_ave,mechanical,28.0,34.0,W/B,4192.0,10:30:00
2018-01-02,501,10:54:00,Tuesday,queen_and_roncesvalles,mechanical,6.0,12.0,E/B,4035.0,11:00:00
2018-01-02,505,11:11:00,Tuesday,dundas_west_stn,mechanical,6.0,12.0,E/B,4184.0,11:00:00
2018-01-02,11,11:11:00,Tuesday,test,mechanical,1.0,1.0,N/B,1111.0,11:00:00
2018-01-02,501,12:00:00,Tuesday,neville_park_loop,mechanical,6.0,12.0,W/B,4178.0,12:00:00
2018-01-02,501,12:29:00,Tuesday,queen_and_connaught,mechanical,0.0,12.0,W/B,4228.0,12:30:00
2018-01-02,504,13:25:00,Tuesday,king_/_berkley,mechanical,33.0,38.0,W/B,4195.0,13:30:00
2018-01-02,504,14:22:00,Tuesday,king/university,mechanical,5.0,10.0,W/B,4074.0,14:30:00
2018-01-02,501,15:15:00,Tuesday,queen_at_woodbine,mechanical,6.0,12.0,E/B,4153.0,15:30:00
2018-01-02,501,15:25:00,Tuesday,queen_at_ossington,mechanical,12.0,16.0,W/B,4079.0,15:30:00
2018-01-02,510,16:01:00,Tuesday,spadina_stn_spare_track,mechanical,5.0,10.0,S/B,4439.0,16:00:00
2018-01-02,504,16:09:00,Tuesday,king_/_john,mechanical,5.0,10.0,E/B,4104.0,16:00:00
2018-01-02,506,17:06:00,Tuesday,broadview_and_gerrard,mechanical,4.0,8.0,E/B,1399.0,17:00:00
2018-01-02,512,17:36:00,Tuesday,gunns_loop,mechanical,3.0,6.0,E/B,4179.0,17:30:00
2018-01-02,3,17:51:00,Tuesday,richmond_west_os_simcoe,mechanical,12.0,24.0,W/B,7834.0,18:00:00
2018-01-02,509,18:42:00,Tuesday,cne_loop,mechanical,5.0,10.0,E/B,4454.0,18:30:00
2018-01-02,512,18:46:00,Tuesday,st_clair_and_old_weston_road,mechanical,7.0,12.0,W/B,4417.0,19:00:00
2018-01-02,504,18:47:00,Tuesday,king/church,mechanical,4.0,8.0,E/B,4141.0,19:00:00
2018-01-02,501,20:00:00,Tuesday,lakeshore_and_park_lawn,mechanical,7.0,14.0,W/B,1417.0,20:00:00
2018-01-02,506,20:13:00,Tuesday,main_station,mechanical,50.0,55.0,W/B,4053.0,20:00:00
2018-01-02,501,21:01:00,Tuesday,lakeshore_and_longbranch,mechanical,6.0,12.0,W/B,1378.0,21:00:00
2018-01-02,501,21:09:00,Tuesday,queen_and_cannought,mechanical,6.0,12.0,W/B,4086.0,21:00:00
2018-01-02,501,21:28:00,Tuesday,queen_and_church,mechanical,8.0,16.0,W/B,4027.0,21:30:00
2018-01-02,501,21:29:00,Tuesday,queen_and_neville_park,mechanical,6.0,12.0,W/B,4200.0,21:30:00
2018-01-02,512,23:28:00,Tuesday,st_clair_and_lansdowne,mechanical,1.0,1.0,E/B,4422.0,23:30:00
2018-01-02,506,05:07:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,05:00:00
2018-01-02,505,05:09:00,Tuesday,dundas_and_howard_park,late_leaving_garage,8.0,16.0,E/B,4191.0,05:00:00
2018-01-02,506,05:12:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,E/B,,05:00:00
2018-01-02,505,05:13:00,Tuesday,dundas_and_howard_park,late_leaving_garage,8.0,16.0,E/B,4134.0,05:00:00
2018-01-02,505,05:17:00,Tuesday,dundas_and_howard_park,late_leaving_garage,8.0,16.0,E/B,4186.0,05:30:00
2018-01-02,506,05:22:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,05:30:00
2018-01-02,506,05:24:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,05:30:00
2018-01-02,512,05:30:00,Tuesday,leslie_barns,late_leaving_garage,9.0,12.0,N/B,4416.0,05:30:00
2018-01-02,505,05:33:00,Tuesday,howard_park_and_dundas,late_leaving_garage,8.0,16.0,E/B,4127.0,05:30:00
2018-01-02,506,05:36:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,05:30:00
2018-01-02,505,05:37:00,Tuesday,dundas_and_howard_park,late_leaving_garage,8.0,16.0,E/B,4182.0,05:30:00
2018-01-02,506,05:40:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,05:30:00
2018-01-02,506,05:44:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,05:30:00
2018-01-02,506,05:45:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,05:30:00
2018-01-02,506,05:47:00,Tuesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,E/B,,06:00:00
2018-01-02,505,05:49:00,Tuesday,dudnas_howard_parl,late_leaving_garage,8.0,16.0,E/B,4089.0,06:00:00
2018-01-02,506,05:53:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:00:00
2018-01-02,506,05:53:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,06:00:00
2018-01-02,514,05:58:00,Tuesday,leslie_barns,late_leaving_garage,11.0,18.0,N/B,4445.0,06:00:00
2018-01-02,506,05:58:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:00:00
2018-01-02,504,06:02:00,Tuesday,queen_at_roncesvalles,late_leaving_garage,4.0,8.0,W/B,4077.0,06:00:00
2018-01-02,506,06:04:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,06:00:00
2018-01-02,506,06:07:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:00:00
2018-01-02,505,06:09:00,Tuesday,dudnas_and_howard_park,late_leaving_garage,8.0,16.0,E/B,4184.0,06:00:00
2018-01-02,506,06:09:00,Tuesday,ronesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,06:00:00
2018-01-02,506,06:12:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:00:00
2018-01-02,506,06:21:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,06:30:00
2018-01-02,506,06:21:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:30:00
2018-01-02,504,06:25:00,Tuesday,queen_at_roncesvalles,late_leaving_garage,4.0,8.0,W/B,4073.0,06:30:00
2018-01-02,506,06:26:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,06:30:00
2018-01-02,505,06:27:00,Tuesday,dundas_and_howard_park,late_leaving_garage,8.0,16.0,E/B,4119.0,06:30:00
2018-01-02,506,06:30:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:30:00
2018-01-02,504,06:32:00,Tuesday,queen_at_roncesvalles,late_leaving_garage,4.0,8.0,W/B,4123.0,06:30:00
2018-01-02,506,06:36:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,06:30:00
2018-01-02,506,06:37:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,06:30:00
2018-01-02,506,06:40:00,Tuesday,roncesvalle_yard,late_leaving_garage,6.0,12.0,E/B,,06:30:00
2018-01-02,504,06:44:00,Tuesday,queen_at_roncesvalles,late_leaving_garage,4.0,8.0,W/B,4195.0,06:30:00
2018-01-02,506,06:45:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,07:00:00
2018-01-02,506,06:49:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,07:00:00
2018-01-02,506,07:00:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,07:00:00
2018-01-02,506,07:04:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,07:00:00
2018-01-02,501,07:05:00,Tuesday,queen_and_roncesvalles,late_leaving_garage,8.0,16.0,E/B,4192.0,07:00:00
2018-01-02,506,07:06:00,Tuesday,roncesvalles_yars,late_leaving_garage,6.0,12.0,E/B,,07:00:00
2018-01-02,506,07:11:00,Tuesday,russell_yard,late_leaving_garage,6.0,12.0,W/B,,07:00:00
2018-01-02,506,07:15:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,07:00:00
2018-01-02,506,07:28:00,Tuesday,roncesvalles_yard,late_leaving_garage,6.0,12.0,E/B,,07:30:00
2018-01-02,504,14:05:00,Tuesday,roncy/queen,late_leaving_garage,2.0,5.0,W/B,4105.0,14:00:00
2018-01-02,514,14:43:00,Tuesday,king/parliament,late_leaving_garage,10.0,15.0,W/B,,14:30:00
2018-01-02,506,15:38:00,Tuesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,E/B,,15:30:00
2018-01-02,505,07:25:00,Tuesday,dundas_at_broadview,investigation,6.0,12.0,E/B,4193.0,07:30:00
2018-01-02,505,09:28:00,Tuesday,broadview_station,investigation,6.0,12.0,E/B,8067.0,09:30:00
2018-01-02,506,12:46:00,Tuesday,gerrard_and_sackville,investigation,5.0,10.0,W/B,1403.0,13:00:00
2018-01-02,512,16:42:00,Tuesday,st_clair_and_bathurst,investigation,6.0,11.0,W/B,4423.0,16:30:00
2018-01-02,506,16:47:00,Tuesday,degrassi_and_gerrard,investigation,4.0,8.0,E/B,1347.0,17:00:00
2018-01-02,514,13:35:00,Tuesday,berkley_/_king,held_by,23.0,38.0,W/B,4409.0,13:30:00
2018-01-02,501,15:28:00,Tuesday,both_ways_queen_501,general_delay,12.0,18.0,W/B,,15:30:00
2018-01-03,501,00:57:00,Wednesday,queen_roncy,utilized_off_route,8.0,16.0,W/B,1278.0,01:00:00
2018-01-03,505,08:01:00,Wednesday,dundas_west_stn,utilized_off_route,6.0,12.0,E/B,4094.0,08:00:00
2018-01-03,501,21:19:00,Wednesday,queen_and_dufferin,utilized_off_route,5.0,10.0,W/B,1002.0,21:30:00
2018-01-03,506,00:42:00,Wednesday,high_park_loop,mechanical,20.0,29.0,E/B,4143.0,00:30:00
2018-01-03,511,01:39:00,Wednesday,bathurst_and_wellington,mechanical,10.0,20.0,N/B,8322.0,01:30:00
2018-01-03,505,05:16:00,Wednesday,dundas_at_broadview,mechanical,8.0,0.0,W/B,,05:30:00
2018-01-03,514,05:58:00,Wednesday,leslie_barns,mechanical,27.0,18.0,N/B,4405.0,06:00:00
2018-01-03,504,06:44:00,Wednesday,broadview_&_queen,mechanical,42.0,46.0,S/B,4034.0,06:30:00
2018-01-03,501,07:04:00,Wednesday,lakeshore_and_parklawn,mechanical,6.0,12.0,W/B,1058.0,07:00:00
2018-01-03,501,07:09:00,Wednesday,queen_and_river_st,mechanical,6.0,12.0,W/B,4143.0,07:00:00
2018-01-03,501,07:12:00,Wednesday,queen_and_logan,mechanical,16.0,22.0,W/B,4161.0,07:00:00
2018-01-03,510,09:10:00,Wednesday,spadina_at_king,mechanical,4.0,7.0,N/B,,09:00:00
2018-01-03,501,09:11:00,Wednesday,queen_and_palmerston,mechanical,16.0,22.0,W/B,4047.0,09:00:00
2018-01-03,510,09:12:00,Wednesday,spadian_at_king,mechanical,7.0,15.0,N/B,,09:00:00
2018-01-03,509,11:26:00,Wednesday,exhibition_loop,mechanical,7.0,14.0,E/B,4407.0,11:30:00
2018-01-03,505,11:31:00,Wednesday,broadview_stn,mechanical,6.0,12.0,W/B,4190.0,11:30:00
2018-01-03,501,12:31:00,Wednesday,nan,mechanical,6.0,12.0,E/B,4200.0,12:30:00
2018-01-03,512,12:35:00,Wednesday,gunns_loop,mechanical,4.0,8.0,E/B,4003.0,12:30:00
2018-01-03,512,15:00:00,Wednesday,oakwood_loop__st_clair,mechanical,4.0,8.0,E/B,4410.0,15:00:00
2018-01-03,501,15:23:00,Wednesday,queensway_garage,mechanical,15.0,30.0,E/B,8541.0,15:30:00
2018-01-03,501,16:51:00,Wednesday,neville_loop,mechanical,6.0,12.0,W/B,4024.0,17:00:00
2018-01-03,504,20:50:00,Wednesday,king/bay,mechanical,34.0,39.0,W/B,4189.0,21:00:00
2018-01-03,501,21:11:00,Wednesday,queen_and_roncy,mechanical,5.0,10.0,E/B,4106.0,21:00:00
2018-01-03,511,22:30:00,Wednesday,bathurst_and_cne_loop,mechanical,5.0,10.0,S/B,1399.0,22:30:00
2018-01-03,504,22:55:00,Wednesday,king/bay,mechanical,29.0,31.0,W/B,4123.0,23:00:00
2018-01-03,504,04:56:00,Wednesday,queen_at_roncesvalles,late_leaving_garage,4.0,8.0,E/B,4139.0,05:00:00
